Game_Date	Day_of_Week	Home_Team	Day_or_Night	Home_Game_Number	Attendance	Prior_Attendance	Prior_Wins
2013-05-04	Sat	COL	N	14	29099	26211	66
2013-05-04	Sat	MIL	D	18	36156	42167	82
2013-05-05	Sun	CLE	D	13	14015	21307	85
2013-05-05	Sun	HOU	D	16	23228	16531	70
2013-05-05	Sun	KCA	D	14	16462	20434	89
2013-05-05	Sun	ATL	D	14	32849	19697	79
2013-05-05	Sun	CHN	D	15	33449	39874	73
2013-05-05	Sun	COL	D	15	39220	30276	66
2013-05-05	Sun	MIL	D	19	38620	32421	82
2013-05-05	Sun	NYA	D	19	38134	41631	84
2013-05-05	Sun	TEX	D	15	46228	47699	67
2013-05-05	Sun	TOR	D	19	22937	31266	83
2013-05-05	Sun	PHI	D	18	45276	43781	73
2013-05-05	Sun	PIT	D	15	24186	15381	88
2013-05-05	Sun	SDN	D	15	29101	16218	77
2013-05-05	Sun	SFN	N	15	41140	41796	88
2013-05-06	Mon	TBA	N	13	9952	11575	77
2013-05-06	Mon	SDN	N	16	14596	19260	77
2013-05-06	Mon	SFN	N	16	41171	41254	88
2013-05-06	Mon	BOS	N	17	31088	38048	71
2013-05-06	Mon	CLE	N	14	9514	18171	85
2013-05-06	Mon	KCA	D	15	15576	19502	89
2013-05-06	Mon	CHN	N	16	32618	38125	73
2013-05-06	Mon	CIN	N	17	19308	28361	76
2013-05-06	Mon	LAN	N	16	30981	35591	94
2013-05-07	Tue	BAL	N	13	12921	11938	96
2013-05-07	Tue	BOS	N	18	30549	37611	71
2013-05-07	Tue	CLE	N	15	9474	9196	85
2013-05-07	Tue	CLE	N	15	9474	10483	85
2013-05-07	Tue	HOU	N	17	15266	14801	70
2013-05-07	Tue	CHN	N	17	30161	36307	73
2013-05-07	Tue	CIN	N	18	25730	17606	76
2013-05-07	Tue	COL	N	16	41595	33184	66
2013-05-07	Tue	LAN	N	17	33611	33735	94
2013-05-07	Tue	MIL	N	20	22467	42398	82
2013-05-07	Tue	TBA	N	14	10273	18799	77
2013-05-07	Tue	NYN	N	16	23394	29107	79
2013-05-07	Tue	PIT	N	16	12973	19878	88
2013-05-07	Tue	SDN	N	17	16263	15786	77
2013-05-07	Tue	SFN	N	17	41226	41332	88
2013-05-08	Wed	TBA	N	15	11075	23890	77
2013-05-08	Wed	NYN	N	17	21470	20061	79
2013-05-08	Wed	PIT	D	17	18877	34187	88
2013-05-08	Wed	SDN	D	18	16730	29201	77
2013-05-08	Wed	SFN	D	18	41048	41324	88
2013-05-08	Wed	WAS	N	17	34893	19434	96
2013-05-08	Wed	BAL	N	14	12344	11263	96
2013-05-08	Wed	BOS	N	19	29969	37334	71
2013-05-08	Wed	CLE	N	16	11125	9196	85
2013-05-08	Wed	CLE	N	16	11125	10483	85
2013-05-08	Wed	HOU	N	18	12906	16072	70
2013-05-08	Wed	CHN	D	18	26354	38523	73
2013-05-08	Wed	CIN	D	19	32640	26438	76
2013-05-08	Wed	COL	N	17	40148	40013	66
2013-05-08	Wed	LAN	N	18	31512	49124	94
2013-05-08	Wed	MIL	N	21	22616	33064	82
2013-05-09	Thu	BAL	N	15	23282	0	96
2013-05-09	Thu	BAL	N	15	23282	19250	96
2013-05-09	Thu	BOS	N	20	31571	37292	71
2013-05-09	Thu	CLE	D	17	12477	11304	85
2013-05-09	Thu	HOU	N	19	13003	15453	70
2013-05-09	Thu	ARI	N	17	20000	35792	64
2013-05-09	Thu	COL	D	18	40972	45330	66
2013-05-09	Thu	TBA	N	16	11979	23873	77
2013-05-09	Thu	NYN	N	18	20147	22268	79
2013-05-09	Thu	SFN	N	19	41365	41225	88
2013-05-09	Thu	WAS	D	18	28742	23902	96
2013-05-10	Fri	SEA	N	18	25549	23097	87
2013-05-10	Fri	TBA	N	17	12424	20843	77
2013-05-10	Fri	NYN	N	19	25153	22659	79
2013-05-10	Fri	SFN	N	20	41387	41477	88
2013-05-10	Fri	SLN	N	13	37800	45190	90
2013-05-10	Fri	WAS	N	19	37191	25942	96
2013-05-10	Fri	BOS	N	21	33606	37594	71
2013-05-10	Fri	CHA	N	15	22638	19129	73
2013-05-10	Fri	DET	N	15	37547	33187	90
2013-05-10	Fri	HOU	N	20	20293	15173	70
2013-05-10	Fri	KCA	N	16	24521	20524	89
2013-05-10	Fri	MIN	N	14	31360	31915	70
2013-05-10	Fri	ARI	N	18	31939	31719	64
2013-05-10	Fri	CIN	N	20	33251	20411	76
2013-05-10	Fri	LAN	N	19	41721	24312	94
2013-05-11	Sat	BOS	D	22	36543	38099	71
2013-05-11	Sat	CHA	N	16	28774	20066	73
2013-05-11	Sat	DET	N	16	41438	33615	90
2013-05-11	Sat	HOU	N	21	27188	34715	70
2013-05-11	Sat	KCA	N	17	30910	18339	89
2013-05-11	Sat	MIN	N	15	32221	31438	70
2013-05-11	Sat	ARI	N	19	28144	35430	64
2013-05-11	Sat	CIN	D	21	41678	23312	76
2013-05-11	Sat	LAN	N	20	42208	47077	94
2013-05-11	Sat	SEA	N	19	30099	18048	87
2013-05-11	Sat	TBA	N	18	18587	19842	77
2013-05-11	Sat	NYN	D	20	31160	29943	79
2013-05-11	Sat	SFN	D	21	41530	41411	88
2013-05-11	Sat	SLN	D	14	43050	44157	90
2013-05-11	Sat	WAS	D	20	37116	25757	96
2013-05-12	Sun	SEA	D	20	27603	23517	87
2013-05-12	Sun	TBA	D	19	17396	19693	77
2013-05-12	Sun	NYN	D	21	28404	24109	79
2013-05-12	Sun	SFN	D	22	42231	41378	88
2013-05-12	Sun	SLN	D	15	40881	45729	90
2013-05-12	Sun	WAS	D	21	38788	36680	96
2013-05-12	Sun	BOS	D	23	35532	37844	71
2013-05-12	Sun	CHA	N	17	22088	22636	73
2013-05-12	Sun	DET	D	17	35260	42404	90
2013-05-12	Sun	HOU	D	22	19730	42673	70
2013-05-12	Sun	KCA	D	18	29515	17949	89
2013-05-12	Sun	MIN	D	16	34320	33387	70
2013-05-12	Sun	ARI	D	20	32808	24768	64
2013-05-12	Sun	CIN	D	22	38813	29597	76
2013-05-12	Sun	LAN	D	21	43959	40906	94
2013-05-13	Mon	CLE	D	18	0	11285	85
2013-05-13	Mon	CLE	D	19	0	12092	85
2013-05-13	Mon	CLE	D	18	23300	11285	85
2013-05-13	Mon	CLE	D	19	23300	12092	85
2013-05-13	Mon	DET	N	18	31161	39558	90
2013-05-13	Mon	MIN	N	17	25605	38820	70
2013-05-13	Mon	ARI	N	21	25051	25738	64
2013-05-13	Mon	CHN	N	19	35080	31904	73
2013-05-13	Mon	LAN	N	22	32337	39383	94
2013-05-13	Mon	OAK	N	18	11030	20077	88
2013-05-13	Mon	PIT	N	18	11872	27517	88
2013-05-13	Mon	SLN	N	16	38412	44276	90
2013-05-14	Tue	NYA	N	20	41267	42015	84
2013-05-14	Tue	OAK	N	19	12969	17147	88
2013-05-14	Tue	TBA	N	20	15227	27433	77
2013-05-14	Tue	TOR	N	20	31753	26712	83
2013-05-14	Tue	PHI	N	19	39689	45205	73
2013-05-14	Tue	PIT	N	19	11556	14556	88
2013-05-14	Tue	SLN	N	17	37460	45538	90
2013-05-14	Tue	BAL	N	16	19096	0	96
2013-05-14	Tue	BAL	N	16	19096	19250	96
2013-05-14	Tue	DET	N	19	34542	33955	90
2013-05-14	Tue	MIN	N	18	32023	36889	70
2013-05-14	Tue	ARI	N	22	30154	27645	64
2013-05-14	Tue	CHN	N	20	38123	38678	73
2013-05-14	Tue	LAN	N	23	51729	44005	94
2013-05-14	Tue	MIA	N	17	14694	25155	77
2013-05-15	Wed	BAL	D	17	32418	26669	96
2013-05-15	Wed	DET	D	20	40315	37840	90
2013-05-15	Wed	MIN	D	19	35613	32313	70
2013-05-15	Wed	ARI	D	23	23542	35478	64
2013-05-15	Wed	CHN	N	21	38083	37986	73
2013-05-15	Wed	LAN	N	24	36721	36283	94
2013-05-15	Wed	MIA	N	18	14866	22242	77
2013-05-15	Wed	NYA	N	21	34081	45302	84
2013-05-15	Wed	OAK	D	20	20414	11292	88
2013-05-15	Wed	TBA	N	21	15767	24759	77
2013-05-15	Wed	TOR	N	21	32863	34962	83
2013-05-15	Wed	PHI	D	20	38440	45656	73
2013-05-15	Wed	PIT	N	20	13554	15794	88
2013-05-15	Wed	SLN	N	18	38143	40360	90
2013-05-16	Thu	NYA	N	22	35392	45622	84
2013-05-16	Thu	TBA	N	22	16055	10844	77
2013-05-16	Thu	TEX	N	16	39778	46669	67
2013-05-16	Thu	PIT	N	21	16434	25731	88
2013-05-16	Thu	SDN	N	19	24234	25076	77
2013-05-16	Thu	SLN	D	19	44068	39151	90
2013-05-16	Thu	COL	N	19	33128	32162	66
2013-05-16	Thu	MIA	N	19	16680	23985	77
2013-05-17	Fri	BAL	N	18	38061	32862	96
2013-05-17	Fri	CLE	N	20	34282	12894	85
2013-05-17	Fri	MIN	N	20	30210	35732	70
2013-05-17	Fri	ATL	N	15	43238	21530	79
2013-05-17	Fri	CHN	D	22	34890	34937	73
2013-05-17	Fri	COL	N	20	43365	32035	66
2013-05-17	Fri	MIA	N	20	13444	24099	77
2013-05-17	Fri	NYA	N	23	40008	39229	84
2013-05-17	Fri	OAK	N	21	14602	12894	88
2013-05-17	Fri	TEX	N	17	42778	38702	67
2013-05-17	Fri	PHI	N	21	43129	45586	73
2013-05-17	Fri	PIT	N	22	29743	29914	88
2013-05-17	Fri	SDN	N	20	29898	33572	77
2013-05-17	Fri	SLN	N	20	39426	40715	90
2013-05-18	Sat	NYA	D	24	45577	37674	84
2013-05-18	Sat	OAK	N	22	35067	23617	88
2013-05-18	Sat	TEX	N	18	46782	37210	67
2013-05-18	Sat	PHI	D	22	41817	43787	73
2013-05-18	Sat	PIT	N	23	32925	38132	88
2013-05-18	Sat	SDN	N	21	33646	15895	77
2013-05-18	Sat	SLN	N	21	42410	40135	90
2013-05-18	Sat	BAL	D	19	34685	29552	96
2013-05-18	Sat	CLE	D	21	17574	29378	85
2013-05-18	Sat	MIN	N	21	36967	37688	70
2013-05-18	Sat	ATL	N	16	38615	21106	79
2013-05-18	Sat	CHN	D	23	38766	40228	73
2013-05-18	Sat	COL	N	21	41412	34887	66
2013-05-18	Sat	MIA	N	21	18786	27123	77
2013-05-19	Sun	BAL	D	20	37704	16492	96
2013-05-19	Sun	CLE	D	22	19744	29799	85
2013-05-19	Sun	MIN	D	22	33042	37360	70
2013-05-19	Sun	ATL	D	17	43118	27724	79
2013-05-19	Sun	CHN	D	24	34258	38374	73
2013-05-19	Sun	COL	D	22	47494	30784	66
2013-05-19	Sun	MIA	D	22	20206	30663	77
2013-05-19	Sun	OAK	D	23	20387	33559	88
2013-05-19	Sun	TEX	N	19	39638	46370	67
2013-05-19	Sun	PHI	D	23	41009	45569	73
2013-05-19	Sun	PIT	D	24	28471	27486	88
2013-05-19	Sun	SDN	D	22	27080	17478	77
2013-05-19	Sun	SLN	D	22	39878	43375	90
2013-05-20	Mon	TEX	N	20	31865	47182	67
2013-05-20	Mon	TOR	D	22	29885	41867	83
2013-05-20	Mon	NYN	N	22	23038	24498	79
2013-05-20	Mon	SDN	N	23	18763	20059	77
2013-05-20	Mon	SFN	N	23	41963	42295	88
2013-05-20	Mon	BAL	N	21	24133	24055	96
2013-05-20	Mon	CHA	N	18	21816	23538	73
2013-05-20	Mon	CLE	D	23	19390	23668	85
2013-05-20	Mon	HOU	N	23	12989	35873	70
2013-05-20	Mon	ATL	N	18	20173	37663	79
2013-05-20	Mon	COL	N	23	23053	36662	66
2013-05-20	Mon	MIA	N	23	13231	30199	77
2013-05-20	Mon	MIL	N	22	28287	31644	82
2013-05-21	Tue	BAL	N	22	29040	16392	96
2013-05-21	Tue	CHA	N	19	21984	21473	73
2013-05-21	Tue	CLE	N	24	17374	15049	85
2013-05-21	Tue	HOU	N	24	12302	16895	70
2013-05-21	Tue	ATL	N	19	28663	42698	79
2013-05-21	Tue	COL	N	24	27096	34546	66
2013-05-21	Tue	COL	N	24	27096	35786	66
2013-05-21	Tue	MIA	N	24	13996	31528	77
2013-05-21	Tue	MIL	N	23	26384	30451	82
2013-05-21	Tue	TEX	N	21	42510	46789	67
2013-05-21	Tue	TOR	N	23	15802	16575	83
2013-05-21	Tue	NYN	N	23	23183	28745	79
2013-05-21	Tue	PIT	N	25	16092	14792	88
2013-05-21	Tue	SDN	N	24	18702	21019	77
2013-05-21	Tue	SFN	N	24	41642	41371	88
2013-05-22	Wed	TEX	D	22	42731	47430	67
2013-05-22	Wed	TOR	D	24	18771	17352	83
2013-05-22	Wed	NYN	D	24	30415	28361	79
2013-05-22	Wed	PIT	N	26	12675	12077	88
2013-05-22	Wed	SDN	N	25	18683	27883	77
2013-05-22	Wed	SFN	D	25	41175	41328	88
2013-05-22	Wed	BAL	N	23	26725	25171	96
2013-05-22	Wed	CHA	N	20	21298	20026	73
2013-05-22	Wed	CLE	N	25	16562	22000	85
2013-05-22	Wed	HOU	N	25	12324	20091	70
2013-05-22	Wed	ATL	D	20	27798	38543	79
2013-05-22	Wed	COL	D	25	31763	34546	66
2013-05-22	Wed	COL	D	25	31763	35786	66
2013-05-22	Wed	MIA	N	25	15520	25969	77
2013-05-22	Wed	MIL	D	24	36963	37691	82
2013-05-23	Thu	BOS	N	24	35254	37921	71
2013-05-23	Thu	DET	N	21	32804	41661	90
2013-05-23	Thu	KCA	N	19	18784	31076	89
2013-05-23	Thu	TOR	N	25	21466	17754	83
2013-05-23	Thu	PIT	D	27	24552	16782	88
2013-05-24	Fri	SEA	N	21	22086	29483	87
2013-05-24	Fri	TBA	N	23	17825	12307	77
2013-05-24	Fri	TOR	N	26	25104	29678	83
2013-05-24	Fri	NYN	N	25	32325	32122	79
2013-05-24	Fri	SFN	N	26	41881	41100	88
2013-05-24	Fri	WAS	N	22	28980	42331	96
2013-05-24	Fri	BOS	N	25	34074	37216	71
2013-05-24	Fri	CHA	N	21	20393	20064	73
2013-05-24	Fri	DET	N	22	39789	42953	90
2013-05-24	Fri	HOU	N	26	15907	18732	70
2013-05-24	Fri	KCA	N	20	32148	33694	89
2013-05-24	Fri	ARI	N	24	24043	30184	64
2013-05-24	Fri	CIN	N	23	40716	35314	76
2013-05-24	Fri	LAN	N	25	45134	36561	94
2013-05-24	Fri	MIL	N	25	33874	33055	82
2013-05-25	Sat	BOS	D	26	36504	37195	71
2013-05-25	Sat	CHA	N	22	23705	20167	73
2013-05-25	Sat	DET	D	23	41927	39971	90
2013-05-25	Sat	HOU	N	27	18591	21464	70
2013-05-25	Sat	KCA	D	21	27958	27469	89
2013-05-25	Sat	ARI	N	25	26628	33481	64
2013-05-25	Sat	CIN	D	24	40909	29368	76
2013-05-25	Sat	LAN	D	26	49368	33306	94
2013-05-25	Sat	MIL	D	26	40410	39603	82
2013-05-25	Sat	SEA	N	22	35024	24467	87
2013-05-25	Sat	TBA	D	24	25874	11471	77
2013-05-25	Sat	TOR	D	27	35915	43390	83
2013-05-25	Sat	NYN	N	26	27622	25487	79
2013-05-25	Sat	SFN	D	27	41784	41239	88
2013-05-25	Sat	WAS	N	23	38012	41918	96
2013-05-26	Sun	SEA	D	23	23174	22028	87
2013-05-26	Sun	TBA	D	25	24159	22227	77
2013-05-26	Sun	TOR	D	28	28502	41925	83
2013-05-26	Sun	NYN	N	27	27296	30064	79
2013-05-26	Sun	SFN	D	28	42597	41112	88
2013-05-26	Sun	WAS	D	24	39033	41042	96
2013-05-26	Sun	BOS	D	27	37046	37629	71
2013-05-26	Sun	CHA	D	23	25464	21371	73
2013-05-26	Sun	DET	D	24	42394	41831	90
2013-05-26	Sun	HOU	D	28	19366	22991	70
2013-05-26	Sun	KCA	D	22	24475	24234	89
2013-05-26	Sun	ARI	D	26	27639	22881	64
2013-05-26	Sun	CIN	D	25	41321	19906	76
2013-05-26	Sun	LAN	D	27	43244	38016	94
2013-05-26	Sun	MIL	D	27	44626	34334	82
2013-05-27	Mon	BOS	N	28	33627	37181	71
2013-05-27	Mon	CHA	N	24	30631	27151	73
2013-05-27	Mon	DET	D	25	41416	44593	90
2013-05-27	Mon	HOU	D	29	16044	19914	70
2013-05-27	Mon	KCA	D	23	34746	29527	89
2013-05-27	Mon	ARI	D	27	30638	22322	64
2013-05-27	Mon	ARI	D	28	30638	23069	64
2013-05-27	Mon	ARI	N	27	23622	22322	64
2013-05-27	Mon	ARI	N	28	23622	23069	64
2013-05-27	Mon	CIN	D	26	38822	16859	76
2013-05-27	Mon	LAN	N	28	49953	51137	94
2013-05-27	Mon	MIL	D	28	38617	28071	82
2013-05-27	Mon	OAK	D	24	36067	27112	88
2013-05-27	Mon	SEA	D	24	18969	30287	87
2013-05-27	Mon	TBA	D	26	13025	13735	77
2013-05-27	Mon	TOR	N	29	22808	18513	83
2013-05-27	Mon	NYN	N	28	32911	27069	79
2013-05-27	Mon	WAS	D	25	41260	38046	96
2013-05-28	Tue	OAK	N	25	35067	25078	88
2013-05-28	Tue	SEA	N	25	11925	34807	87
2013-05-28	Tue	TBA	N	27	13876	13369	77
2013-05-28	Tue	TOR	D	30	45224	22538	83
2013-05-28	Tue	NYN	N	29	31877	27914	79
2013-05-28	Tue	WAS	N	26	35664	26256	96
2013-05-28	Tue	BOS	N	29	33463	37243	71
2013-05-28	Tue	DET	N	26	33473	42419	90
2013-05-28	Tue	HOU	D	30	11974	18911	70
2013-05-28	Tue	KCA	N	24	27833	26276	89
2013-05-28	Tue	CIN	N	27	28812	23106	76
2013-05-28	Tue	LAN	N	29	46443	25509	94
2013-05-28	Tue	MIL	N	29	24415	27112	82
2013-05-29	Wed	BAL	N	24	39129	27806	96
2013-05-29	Wed	CLE	N	26	18004	23622	85
2013-05-29	Wed	MIN	N	23	31359	38710	70
2013-05-29	Wed	ATL	N	21	22489	42426	79
2013-05-29	Wed	CHN	D	25	31279	38452	73
2013-05-29	Wed	COL	N	26	26881	28102	66
2013-05-29	Wed	MIA	N	26	16671	24224	77
2013-05-29	Wed	NYA	N	25	43681	40407	84
2013-05-29	Wed	PHI	N	24	38831	43926	73
2013-05-29	Wed	PIT	N	28	19980	36069	88
2013-05-29	Wed	SDN	N	26	19878	31389	77
2013-05-29	Wed	SFN	N	29	41512	41524	88
2013-05-29	Wed	SLN	N	23	43477	44476	90
2013-05-30	Thu	NYA	N	26	44207	40537	84
2013-05-30	Thu	TEX	D	23	30896	46637	67
2013-05-30	Thu	PHI	N	25	40083	44497	73
2013-05-30	Thu	PIT	N	29	20834	39312	88
2013-05-30	Thu	SDN	D	27	18805	43427	77
2013-05-30	Thu	SFN	D	30	41250	41163	88
2013-05-30	Thu	SLN	N	24	43916	42659	90
2013-05-30	Thu	BAL	N	25	30665	28954	96
2013-05-30	Thu	CLE	N	27	18364	25377	85
2013-05-30	Thu	MIN	N	24	32688	34709	70
2013-05-30	Thu	ATL	N	22	29976	26218	79
2013-05-30	Thu	CHN	D	26	31968	35219	73
2013-05-30	Thu	COL	N	27	26239	31799	66
2013-05-30	Thu	MIA	N	27	23199	25432	77
2013-05-31	Fri	BAL	N	26	46249	26714	96
2013-05-31	Fri	CLE	N	28	29603	14253	85
2013-05-31	Fri	MIN	N	25	31430	31781	70
2013-05-31	Fri	ATL	N	23	36650	28474	79
2013-05-31	Fri	CHN	D	27	24645	38516	73
2013-05-31	Fri	COL	N	28	37923	36795	66
2013-05-31	Fri	MIA	N	28	16493	22619	77
2013-05-31	Fri	NYA	N	27	45141	38370	84
2013-05-31	Fri	OAK	N	26	16416	10120	88
2013-05-31	Fri	TEX	N	24	37765	41384	67
2013-05-31	Fri	PHI	N	26	37420	45509	73
2013-05-31	Fri	PIT	N	30	35730	25752	88
2013-05-31	Fri	SDN	N	28	24200	33975	77
2013-06-01	Sat	NYA	N	28	48784	39891	84
2013-06-01	Sat	OAK	D	27	26646	11861	88
2013-06-01	Sat	TEX	D	25	36107	34531	67
2013-06-01	Sat	PHI	D	27	41114	45356	73
2013-06-01	Sat	PIT	N	31	33912	19936	88
2013-06-01	Sat	SDN	N	29	40399	27054	77
2013-06-01	Sat	SLN	D	25	42359	42098	90
2013-06-01	Sat	SLN	D	26	42359	41694	90
2013-06-01	Sat	SLN	N	25	42175	42098	90
2013-06-01	Sat	SLN	N	26	42175	41694	90
2013-06-01	Sat	BAL	D	27	38945	33919	96
2013-06-01	Sat	CLE	D	29	22748	17112	85
2013-06-01	Sat	MIN	D	26	33417	35103	70
2013-06-01	Sat	ATL	N	24	46910	42488	79
2013-06-01	Sat	CHN	N	28	31465	41164	73
2013-06-01	Sat	COL	D	29	36703	36175	66
2013-06-01	Sat	MIA	D	29	16283	22402	77
2013-06-02	Sun	BAL	D	28	39182	40459	96
2013-06-02	Sun	CLE	D	30	18106	19904	85
2013-06-02	Sun	MIN	D	27	34876	38014	70
2013-06-02	Sun	ATL	D	25	30134	32819	79
2013-06-02	Sun	CHN	D	29	29667	41326	73
2013-06-02	Sun	COL	D	30	41536	35353	66
2013-06-02	Sun	MIA	D	30	18434	29628	77
2013-06-02	Sun	NYA	N	29	43613	48566	84
2013-06-02	Sun	OAK	D	28	23413	15044	88
2013-06-02	Sun	TEX	D	26	47567	43580	67
2013-06-02	Sun	PHI	D	28	40613	45572	73
2013-06-02	Sun	PIT	D	32	29407	19878	88
2013-06-02	Sun	SDN	N	30	20380	36559	77
2013-06-02	Sun	SLN	D	27	43817	43400	90
2013-06-03	Mon	NYA	N	30	40007	48575	84
2013-06-03	Mon	SEA	N	26	13498	13084	87
2013-06-03	Mon	PHI	N	29	35087	43989	73
2013-06-03	Mon	SLN	N	28	38042	40972	90
2013-06-03	Mon	ATL	N	26	19526	20222	79
2013-06-03	Mon	CIN	N	28	18498	38563	76
2013-06-03	Mon	LAN	N	30	37055	26773	94
2013-06-03	Mon	MIL	N	30	21023	30123	82
2013-06-04	Tue	BOS	N	30	32035	37307	71
2013-06-04	Tue	DET	N	27	30569	33258	90
2013-06-04	Tue	HOU	N	31	15920	18517	70
2013-06-04	Tue	KCA	N	25	20134	21111	89
2013-06-04	Tue	ATL	N	27	28681	42669	79
2013-06-04	Tue	CIN	N	29	27031	42443	76
2013-06-04	Tue	LAN	N	31	37544	50559	94
2013-06-04	Tue	MIL	N	31	24230	32759	82
2013-06-04	Tue	NYA	N	31	36208	49010	84
2013-06-04	Tue	SEA	N	27	16314	13931	87
2013-06-04	Tue	PHI	N	30	38932	44216	73
2013-06-04	Tue	SFN	N	31	41981	41704	88
2013-06-04	Tue	SLN	N	29	39222	40045	90
2013-06-04	Tue	WAS	N	27	31473	27335	96
2013-06-05	Wed	NYA	D	32	42477	42709	84
2013-06-05	Wed	SEA	D	28	20152	17306	87
2013-06-05	Wed	PHI	D	31	38643	44096	73
2013-06-05	Wed	SFN	D	32	41559	42418	88
2013-06-05	Wed	SLN	N	30	40792	43464	90
2013-06-05	Wed	WAS	N	28	36155	32096	96
2013-06-05	Wed	BOS	N	31	33296	37309	71
2013-06-05	Wed	DET	N	28	30005	31350	90
2013-06-05	Wed	HOU	N	32	15526	22265	70
2013-06-05	Wed	KCA	N	26	12407	16531	89
2013-06-05	Wed	ATL	D	28	28703	41452	79
2013-06-05	Wed	CIN	N	30	26665	34056	76
2013-06-05	Wed	LAN	N	32	40040	55279	94
2013-06-05	Wed	MIL	D	32	25912	41604	82
2013-06-06	Thu	BOS	N	32	35352	37534	71
2013-06-06	Thu	CHA	N	25	21156	22182	73
2013-06-06	Thu	DET	D	29	36168	40851	90
2013-06-06	Thu	HOU	D	33	14664	15436	70
2013-06-06	Thu	KCA	N	27	14942	23934	89
2013-06-06	Thu	COL	N	31	29840	41814	66
2013-06-06	Thu	LAN	N	33	44196	43494	94
2013-06-06	Thu	MIL	N	33	21581	43021	82
2013-06-06	Thu	SEA	N	29	18779	29818	87
2013-06-06	Thu	SLN	N	31	43798	42001	90
2013-06-07	Fri	SEA	N	30	26251	30589	87
2013-06-07	Fri	TBA	N	28	13256	17224	77
2013-06-07	Fri	TOR	N	31	36010	41677	83
2013-06-07	Fri	CHA	N	26	22861	19168	73
2013-06-07	Fri	DET	N	30	39008	41878	90
2013-06-07	Fri	KCA	N	28	24808	18386	89
2013-06-07	Fri	ARI	N	29	37542	25787	64
2013-06-07	Fri	CHN	D	30	31614	42292	73
2013-06-07	Fri	CIN	N	31	38874	24758	76
2013-06-07	Fri	COL	N	32	30477	37801	66
2013-06-07	Fri	LAN	N	34	47164	40432	94
2013-06-07	Fri	MIL	N	34	31417	32223	82
2013-06-08	Sat	BOS	D	33	34499	37467	71
2013-06-08	Sat	BOS	D	34	34499	37701	71
2013-06-08	Sat	BOS	N	33	36518	37467	71
2013-06-08	Sat	BOS	N	34	36518	37701	71
2013-06-08	Sat	CHA	D	27	23735	26200	73
2013-06-08	Sat	DET	D	31	41691	41800	90
2013-06-08	Sat	KCA	N	29	28055	24258	89
2013-06-08	Sat	ARI	N	30	44574	28061	64
2013-06-08	Sat	CHN	D	31	38405	40073	73
2013-06-08	Sat	CIN	N	32	40740	27428	76
2013-06-08	Sat	COL	N	33	34590	37722	66
2013-06-08	Sat	LAN	N	35	52716	45210	94
2013-06-08	Sat	MIL	N	35	38267	36334	82
2013-06-08	Sat	SEA	D	31	38169	40603	87
2013-06-08	Sat	TBA	D	29	21834	21693	77
2013-06-08	Sat	TOR	D	32	44079	28266	83
2013-06-08	Sat	NYN	D	30	20338	23559	79
2013-06-08	Sat	WAS	D	29	41587	41406	96
2013-06-09	Sun	SEA	D	32	43392	17101	87
2013-06-09	Sun	TBA	D	30	19921	21693	77
2013-06-09	Sun	TOR	D	33	42722	42070	83
2013-06-09	Sun	NYN	D	31	21747	25830	79
2013-06-09	Sun	WAS	D	30	38516	41287	96
2013-06-09	Sun	WAS	D	31	38516	41442	96
2013-06-09	Sun	WAS	N	30	27949	41287	96
2013-06-09	Sun	WAS	N	31	27949	41442	96
2013-06-09	Sun	BOS	D	35	37054	37362	71
2013-06-09	Sun	CHA	D	28	31033	23062	73
2013-06-09	Sun	DET	D	32	41262	40619	90
2013-06-09	Sun	KCA	D	30	20723	17885	89
2013-06-09	Sun	ARI	D	31	38222	28112	64
2013-06-09	Sun	CHN	D	32	31858	40766	73
2013-06-09	Sun	CIN	N	33	38023	34193	76
2013-06-09	Sun	COL	D	34	33668	33635	66
2013-06-09	Sun	LAN	D	36	39028	53504	94
2013-06-09	Sun	MIL	D	36	38300	33077	82
2013-06-10	Mon	BAL	N	29	15514	46611	96
2013-06-10	Mon	CHA	N	29	18126	23107	73
2013-06-10	Mon	KCA	N	31	17653	21869	89
2013-06-10	Mon	CHN	N	33	28052	38531	73
2013-06-10	Mon	LAN	N	37	38275	49006	94
2013-06-10	Mon	MIA	N	31	13259	30963	77
2013-06-10	Mon	SEA	N	33	12817	12411	87
2013-06-10	Mon	TBA	N	31	15477	17334	77
2013-06-10	Mon	TEX	N	27	33003	39140	67
2013-06-10	Mon	SDN	N	31	21192	32228	77
2013-06-11	Tue	OAK	N	29	27118	14779	88
2013-06-11	Tue	SEA	N	34	10267	18158	87
2013-06-11	Tue	TBA	N	32	16870	18496	77
2013-06-11	Tue	TEX	N	28	45200	45866	67
2013-06-11	Tue	NYN	N	32	21581	34716	79
2013-06-11	Tue	PIT	N	33	30614	21563	88
2013-06-11	Tue	SDN	N	32	22330	30662	77
2013-06-11	Tue	BAL	N	30	22834	45267	96
2013-06-11	Tue	CHA	N	30	20700	25672	73
2013-06-11	Tue	KCA	N	32	16493	37902	89
2013-06-11	Tue	MIN	N	28	30104	39309	70
2013-06-11	Tue	CHN	N	34	30937	34092	73
2013-06-11	Tue	COL	N	35	33736	32155	66
2013-06-11	Tue	LAN	N	38	42844	49763	94
2013-06-11	Tue	MIA	N	32	13110	31111	77
2013-06-12	Wed	BAL	D	31	25964	15618	96
2013-06-12	Wed	KCA	D	33	24564	37240	89
